Leave ID: 6387 | Employee ID: 565 | Date: Mon Jan 01 2024 11:20:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6546 | Employee ID: 335 | Date: Wed Jan 17 2024 09:49:27 GMT+0100 (West Africa Standard Time)
Leave ID: 6547 | Employee ID: 613 | Date: Wed Jan 17 2024 16:48:02 GMT+0100 (West Africa Standard Time)
Leave ID: 6548 | Employee ID: 553 | Date: Thu Jan 18 2024 08:10:19 GMT+0100 (West Africa Standard Time)
Leave ID: 6549 | Employee ID: 553 | Date: Thu Jan 18 2024 08:11:23 GMT+0100 (West Africa Standard Time)
Leave ID: 6550 | Employee ID: 164 | Date: Thu Jan 18 2024 08:26:11 GMT+0100 (West Africa Standard Time)
Leave ID: 6551 | Employee ID: 553 | Date: Thu Jan 18 2024 08:32:19 GMT+0100 (West Africa Standard Time)
Leave ID: 6552 | Employee ID: 876 | Date: Thu Jan 18 2024 19:35:54 GMT+0100 (West Africa Standard Time)
Leave ID: 6553 | Employee ID: 553 | Date: Fri Jan 19 2024 08:31:58 GMT+0100 (West Africa Standard Time)
Leave ID: 6554 | Employee ID: 414 | Date: Fri Jan 19 2024 10:55:07 GMT+0100 (West Africa Standard Time)
Leave ID: 6556 | Employee ID: 508 | Date: Mon Jan 22 2024 08:24:09 GMT+0100 (West Africa Standard Time)
Leave ID: 6555 | Employee ID: 350 | Date: Fri Jan 19 2024 11:32:11 GMT+0100 (West Africa Standard Time)
Leave ID: 6557 | Employee ID: 508 | Date: Mon Jan 22 2024 08:24:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6558 | Employee ID: 534 | Date: Mon Jan 22 2024 08:35:00 GMT+0100 (West Africa Standard Time)
Leave ID: 6559 | Employee ID: 534 | Date: Mon Jan 22 2024 08:35:58 GMT+0100 (West Africa Standard Time)
Leave ID: 6560 | Employee ID: 453 | Date: Mon Jan 22 2024 09:21:38 GMT+0100 (West Africa Standard Time)
Leave ID: 6561 | Employee ID: 458 | Date: Mon Jan 22 2024 09:26:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6562 | Employee ID: 529 | Date: Mon Jan 22 2024 09:31:13 GMT+0100 (West Africa Standard Time)
Leave ID: 6563 | Employee ID: 250 | Date: Mon Jan 22 2024 09:36:30 GMT+0100 (West Africa Standard Time)
Leave ID: 6564 | Employee ID: 827 | Date: Mon Jan 22 2024 10:30:15 GMT+0100 (West Africa Standard Time)
Leave ID: 6565 | Employee ID: 827 | Date: Mon Jan 22 2024 10:33:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6566 | Employee ID: 173 | Date: Mon Jan 22 2024 10:33:54 GMT+0100 (West Africa Standard Time)
Leave ID: 6567 | Employee ID: 173 | Date: Mon Jan 22 2024 10:35:35 GMT+0100 (West Africa Standard Time)
Leave ID: 6568 | Employee ID: 355 | Date: Mon Jan 22 2024 11:43:26 GMT+0100 (West Africa Standard Time)
Leave ID: 6570 | Employee ID: 250 | Date: Mon Jan 22 2024 14:59:00 GMT+0100 (West Africa Standard Time)
Leave ID: 6571 | Employee ID: 345 | Date: Tue Jan 23 2024 09:07:06 GMT+0100 (West Africa Standard Time)
Leave ID: 6572 | Employee ID: 345 | Date: Tue Jan 23 2024 09:08:01 GMT+0100 (West Africa Standard Time)
Leave ID: 6573 | Employee ID: 278 | Date: Tue Jan 23 2024 10:12:41 GMT+0100 (West Africa Standard Time)
Leave ID: 6574 | Employee ID: 278 | Date: Tue Jan 23 2024 10:14:48 GMT+0100 (West Africa Standard Time)
Leave ID: 6575 | Employee ID: 452 | Date: Tue Jan 23 2024 10:27:07 GMT+0100 (West Africa Standard Time)
Leave ID: 6576 | Employee ID: 817 | Date: Tue Jan 23 2024 10:28:04 GMT+0100 (West Africa Standard Time)
Leave ID: 6581 | Employee ID: 137 | Date: Tue Jan 23 2024 12:52:17 GMT+0100 (West Africa Standard Time)
Leave ID: 6582 | Employee ID: 789 | Date: Tue Jan 23 2024 13:19:19 GMT+0100 (West Africa Standard Time)
Leave ID: 6583 | Employee ID: 843 | Date: Tue Jan 23 2024 13:39:54 GMT+0100 (West Africa Standard Time)
Leave ID: 6584 | Employee ID: 843 | Date: Tue Jan 23 2024 13:42:15 GMT+0100 (West Africa Standard Time)
Leave ID: 6585 | Employee ID: 873 | Date: Tue Jan 23 2024 14:11:21 GMT+0100 (West Africa Standard Time)
Leave ID: 6590 | Employee ID: 743 | Date: Tue Jan 23 2024 15:13:06 GMT+0100 (West Africa Standard Time)
Leave ID: 6591 | Employee ID: 743 | Date: Tue Jan 23 2024 15:15:02 GMT+0100 (West Africa Standard Time)
Leave ID: 6592 | Employee ID: 526 | Date: Tue Jan 23 2024 16:49:03 GMT+0100 (West Africa Standard Time)
Leave ID: 6593 | Employee ID: 544 | Date: Tue Jan 23 2024 17:11:35 GMT+0100 (West Africa Standard Time)
Leave ID: 6594 | Employee ID: 544 | Date: Tue Jan 23 2024 17:12:00 GMT+0100 (West Africa Standard Time)
Leave ID: 6595 | Employee ID: 410 | Date: Tue Jan 23 2024 17:36:15 GMT+0100 (West Africa Standard Time)
Leave ID: 6596 | Employee ID: 399 | Date: Wed Jan 24 2024 07:39:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6597 | Employee ID: 458 | Date: Wed Jan 24 2024 10:28:34 GMT+0100 (West Africa Standard Time)
Leave ID: 6598 | Employee ID: 458 | Date: Wed Jan 24 2024 10:29:45 GMT+0100 (West Africa Standard Time)
Leave ID: 6602 | Employee ID: 687 | Date: Wed Jan 24 2024 12:31:00 GMT+0100 (West Africa Standard Time)
Leave ID: 6603 | Employee ID: 193 | Date: Wed Jan 24 2024 15:08:44 GMT+0100 (West Africa Standard Time)
Leave ID: 6604 | Employee ID: 193 | Date: Wed Jan 24 2024 15:10:12 GMT+0100 (West Africa Standard Time)
Leave ID: 6607 | Employee ID: 874 | Date: Wed Jan 24 2024 15:54:31 GMT+0100 (West Africa Standard Time)
Leave ID: 6606 | Employee ID: 874 | Date: Wed Jan 24 2024 15:52:49 GMT+0100 (West Africa Standard Time)
Leave ID: 6608 | Employee ID: 342 | Date: Wed Jan 24 2024 16:46:39 GMT+0100 (West Africa Standard Time)
Leave ID: 6609 | Employee ID: 687 | Date: Wed Jan 24 2024 16:47:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6610 | Employee ID: 425 | Date: Wed Jan 24 2024 17:33:22 GMT+0100 (West Africa Standard Time)
Leave ID: 6611 | Employee ID: 425 | Date: Wed Jan 24 2024 17:34:59 GMT+0100 (West Africa Standard Time)
Leave ID: 6612 | Employee ID: 597 | Date: Wed Jan 24 2024 21:23:11 GMT+0100 (West Africa Standard Time)
Leave ID: 6613 | Employee ID: 597 | Date: Wed Jan 24 2024 21:25:10 GMT+0100 (West Africa Standard Time)
Leave ID: 6614 | Employee ID: 720 | Date: Wed Jan 24 2024 21:25:10 GMT+0100 (West Africa Standard Time)
Leave ID: 6616 | Employee ID: 409 | Date: Wed Jan 24 2024 21:25:10 GMT+0100 (West Africa Standard Time)
Leave ID: 6618 | Employee ID: 379 | Date: Thu Jan 25 2024 11:49:21 GMT+0100 (West Africa Standard Time)
Leave ID: 6619 | Employee ID: 428 | Date: Thu Jan 25 2024 12:32:09 GMT+0100 (West Africa Standard Time)
Leave ID: 6620 | Employee ID: 428 | Date: Thu Jan 25 2024 12:40:17 GMT+0100 (West Africa Standard Time)
Leave ID: 6621 | Employee ID: 730 | Date: Thu Jan 25 2024 13:45:51 GMT+0100 (West Africa Standard Time)
Leave ID: 6622 | Employee ID: 951 | Date: Thu Jan 25 2024 15:55:40 GMT+0100 (West Africa Standard Time)
Leave ID: 6625 | Employee ID: 481 | Date: Thu Jan 25 2024 16:11:51 GMT+0100 (West Africa Standard Time)
Leave ID: 6626 | Employee ID: 481 | Date: Thu Jan 25 2024 16:12:52 GMT+0100 (West Africa Standard Time)
Leave ID: 6627 | Employee ID: 303 | Date: Thu Jan 25 2024 16:13:23 GMT+0100 (West Africa Standard Time)
Leave ID: 6628 | Employee ID: 303 | Date: Thu Jan 25 2024 16:14:31 GMT+0100 (West Africa Standard Time)
Leave ID: 6629 | Employee ID: 430 | Date: Thu Jan 25 2024 16:52:55 GMT+0100 (West Africa Standard Time)
Leave ID: 6631 | Employee ID: 892 | Date: Thu Jan 25 2024 17:14:20 GMT+0100 (West Africa Standard Time)
Leave ID: 6630 | Employee ID: 430 | Date: Thu Jan 25 2024 16:57:01 GMT+0100 (West Africa Standard Time)
Leave ID: 6632 | Employee ID: 892 | Date: Thu Jan 25 2024 17:16:22 GMT+0100 (West Africa Standard Time)
Leave ID: 6633 | Employee ID: 672 | Date: Thu Jan 25 2024 17:19:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6635 | Employee ID: 672 | Date: Fri Jan 26 2024 00:54:48 GMT+0100 (West Africa Standard Time)
Leave ID: 6636 | Employee ID: 268 | Date: Fri Jan 26 2024 05:48:33 GMT+0100 (West Africa Standard Time)
Leave ID: 6637 | Employee ID: 49 | Date: Fri Jan 26 2024 08:01:26 GMT+0100 (West Africa Standard Time)
Leave ID: 6638 | Employee ID: 630 | Date: Fri Jan 26 2024 08:49:01 GMT+0100 (West Africa Standard Time)
Leave ID: 6639 | Employee ID: 529 | Date: Fri Jan 26 2024 09:06:51 GMT+0100 (West Africa Standard Time)
Leave ID: 6640 | Employee ID: 868 | Date: Fri Jan 26 2024 09:42:38 GMT+0100 (West Africa Standard Time)
Leave ID: 6642 | Employee ID: 923 | Date: Sat Jan 27 2024 18:54:20 GMT+0100 (West Africa Standard Time)
Leave ID: 6641 | Employee ID: 868 | Date: Fri Jan 26 2024 09:43:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6643 | Employee ID: 395 | Date: Mon Jan 29 2024 08:07:45 GMT+0100 (West Africa Standard Time)
Leave ID: 6644 | Employee ID: 807 | Date: Mon Jan 29 2024 08:27:41 GMT+0100 (West Africa Standard Time)
Leave ID: 6645 | Employee ID: 514 | Date: Mon Jan 29 2024 09:10:04 GMT+0100 (West Africa Standard Time)
Leave ID: 6646 | Employee ID: 514 | Date: Mon Jan 29 2024 09:14:07 GMT+0100 (West Africa Standard Time)
Leave ID: 6647 | Employee ID: 331 | Date: Mon Jan 29 2024 09:25:09 GMT+0100 (West Africa Standard Time)
Leave ID: 6648 | Employee ID: 807 | Date: Mon Jan 29 2024 12:11:58 GMT+0100 (West Africa Standard Time)
Leave ID: 6649 | Employee ID: 880 | Date: Mon Jan 29 2024 14:57:53 GMT+0100 (West Africa Standard Time)
Leave ID: 6650 | Employee ID: 880 | Date: Mon Jan 29 2024 15:00:45 GMT+0100 (West Africa Standard Time)
Leave ID: 6651 | Employee ID: 306 | Date: Mon Jan 29 2024 15:37:22 GMT+0100 (West Africa Standard Time)
Leave ID: 6652 | Employee ID: 306 | Date: Mon Jan 29 2024 15:38:19 GMT+0100 (West Africa Standard Time)
Leave ID: 6653 | Employee ID: 395 | Date: Mon Jan 29 2024 15:45:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6654 | Employee ID: 250 | Date: Tue Jan 30 2024 08:04:43 GMT+0100 (West Africa Standard Time)
Leave ID: 6656 | Employee ID: 770 | Date: Tue Jan 30 2024 09:39:27 GMT+0100 (West Africa Standard Time)
Leave ID: 6655 | Employee ID: 46 | Date: Tue Jan 30 2024 08:46:49 GMT+0100 (West Africa Standard Time)
Leave ID: 6657 | Employee ID: 302 | Date: Tue Jan 30 2024 11:05:53 GMT+0100 (West Africa Standard Time)
Leave ID: 6658 | Employee ID: 302 | Date: Tue Jan 30 2024 11:06:29 GMT+0100 (West Africa Standard Time)
Leave ID: 6661 | Employee ID: 505 | Date: Tue Jan 30 2024 12:36:01 GMT+0100 (West Africa Standard Time)
Leave ID: 6659 | Employee ID: 447 | Date: Tue Jan 30 2024 11:50:59 GMT+0100 (West Africa Standard Time)
Leave ID: 6660 | Employee ID: 505 | Date: Tue Jan 30 2024 12:33:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6662 | Employee ID: 922 | Date: Tue Jan 30 2024 14:48:51 GMT+0100 (West Africa Standard Time)
Leave ID: 6663 | Employee ID: 922 | Date: Tue Jan 30 2024 14:49:53 GMT+0100 (West Africa Standard Time)
Leave ID: 6664 | Employee ID: 133 | Date: Tue Jan 30 2024 16:58:57 GMT+0100 (West Africa Standard Time)
Leave ID: 6666 | Employee ID: 51 | Date: Tue Jan 30 2024 17:31:10 GMT+0100 (West Africa Standard Time)
Leave ID: 6665 | Employee ID: 559 | Date: Tue Jan 30 2024 17:02:20 GMT+0100 (West Africa Standard Time)
Leave ID: 6667 | Employee ID: 622 | Date: Tue Jan 30 2024 22:38:30 GMT+0100 (West Africa Standard Time)
Leave ID: 6668 | Employee ID: 925 | Date: Wed Jan 31 2024 08:41:04 GMT+0100 (West Africa Standard Time)
Leave ID: 6669 | Employee ID: 925 | Date: Wed Jan 31 2024 08:41:51 GMT+0100 (West Africa Standard Time)
Leave ID: 6670 | Employee ID: 483 | Date: Wed Jan 31 2024 08:43:50 GMT+0100 (West Africa Standard Time)
Leave ID: 6671 | Employee ID: 483 | Date: Wed Jan 31 2024 08:46:39 GMT+0100 (West Africa Standard Time)
Leave ID: 6672 | Employee ID: 214 | Date: Wed Jan 31 2024 09:46:30 GMT+0100 (West Africa Standard Time)
Leave ID: 6673 | Employee ID: 240 | Date: Wed Jan 31 2024 13:07:23 GMT+0100 (West Africa Standard Time)
Leave ID: 6675 | Employee ID: 529 | Date: Thu Feb 01 2024 08:48:45 GMT+0100 (West Africa Standard Time)
Leave ID: 6676 | Employee ID: 875 | Date: Thu Feb 01 2024 09:10:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6677 | Employee ID: 673 | Date: Thu Feb 01 2024 09:12:40 GMT+0100 (West Africa Standard Time)
Leave ID: 6678 | Employee ID: 450 | Date: Thu Feb 01 2024 09:32:57 GMT+0100 (West Africa Standard Time)
Leave ID: 6679 | Employee ID: 630 | Date: Thu Feb 01 2024 09:39:08 GMT+0100 (West Africa Standard Time)
Leave ID: 6680 | Employee ID: 630 | Date: Thu Feb 01 2024 09:40:36 GMT+0100 (West Africa Standard Time)
Leave ID: 6682 | Employee ID: 954 | Date: Thu Feb 01 2024 12:42:09 GMT+0100 (West Africa Standard Time)
